"N","Time","avg(X)","avg(Y)","avg(Z)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
59,755,2,1.005629,0,1.0052751,1.0277528,0.0010693596,2,2,0,2,1.5245289,0.021684273,2,1.0290609,0,1.0410154,1.1878778,0,2,0,0,0,0,-0.017011428,2,0.51315639,0,0.30621289,0.67672096,-0.007280345,2,1.4601351,0,1.6487843,1.429402,0.010008793,0,0.56712589,0,0.70022744,0.47148408,0.011048341,1
59,756,2,1.005629,0,1.0052753,1.0277529,0.0010688135,2,2,0,2,1.5245378,0.021684038,2,1.0290609,0,1.041016,1.1878746,0,2,0,0,0,0,-0.017011384,2,0.51315639,0,0.30621094,0.67671538,-0.007281487,2,1.4601351,0,1.6487866,1.4294065,0.01000835,0,0.56712589,0,0.70022851,0.47148746,0.011048271,1
59,757,2,1.005629,0,1.0052756,1.0277529,0.0010682692,2,2,0,2,1.5245467,0.021683802,2,1.0290609,0,1.0410166,1.1878714,0,2,0,0,0,0,-0.017011341,2,0.51315639,0,0.306209,0.67670983,-0.0072826236,2,1.4601351,0,1.6487889,1.429411,0.010007908,0,0.56712589,0,0.70022958,0.47149081,0.011048201,1
59,758,2,1.005629,0,1.0052758,1.0277529,0.0010677269,2,2,0,2,1.5245555,0.021683566,2,1.0290609,0,1.0410173,1.1878683,0,2,0,0,0,0,-0.017011298,2,0.51315639,0,0.30620708,0.67670434,-0.0072837549,2,1.4601351,0,1.6487912,1.4294154,0.010007466,0,0.56712589,0,0.70023063,0.47149414,0.011048131,1
59,759,2,1.005629,0,1.005276,1.027753,0.0010671864,2,2,0,2,1.5245642,0.021683328,2,1.0290609,0,1.0410178,1.1878652,0,2,0,0,0,0,-0.017011256,2,0.51315639,0,0.30620518,0.67669889,-0.0072848809,2,1.4601351,0,1.6487935,1.4294198,0.010007025,0,0.56712589,0,0.70023168,0.47149743,0.011048061,1
59,760,2,1.005629,0,1.0052762,1.027753,0.0010666478,2,2,0,2,1.5245729,0.02168309,2,1.0290609,0,1.0410184,1.1878621,0,2,0,0,0,0,-0.017011215,2,0.51315639,0,0.3062033,0.67669349,-0.0072860015,2,1.4601351,0,1.6487957,1.4294242,0.010006584,0,0.56712589,0,0.70023272,0.4715007,0.01104799,1
59,761,2,1.005629,0,1.0052764,1.027753,0.0010661111,2,2,0,2,1.5245815,0.021682852,2,1.0290609,0,1.041019,1.1878591,0,2,0,0,0,0,-0.017011174,2,0.51315639,0,0.30620143,0.67668814,-0.0072871169,2,1.4601351,0,1.6487979,1.4294286,0.010006145,0,0.56712589,0,0.70023375,0.47150395,0.01104792,1
59,762,2,1.005629,0,1.0052766,1.0277531,0.0010655762,2,2,0,2,1.52459,0.021682613,2,1.0290609,0,1.0410196,1.1878561,0,2,0,0,0,0,-0.017011134,2,0.51315639,0,0.30619958,0.67668283,-0.007288227,2,1.4601351,0,1.6488001,1.4294329,0.010005705,0,0.56712589,0,0.70023478,0.47150716,0.011047849,1
59,763,2,1.005629,0,1.0052768,1.0277531,0.0010650433,2,2,0,2,1.5245984,0.021682373,2,1.0290609,0,1.0410202,1.1878531,0,2,0,0,0,0,-0.017011094,2,0.51315639,0,0.30619774,0.67667757,-0.0072893319,2,1.4601351,0,1.6488023,1.4294371,0.010005267,0,0.56712589,0,0.70023579,0.47151035,0.011047778,1
59,764,2,1.005629,0,1.005277,1.0277531,0.0010645122,2,2,0,2,1.5246068,0.021682133,2,1.0290609,0,1.0410208,1.1878501,0,2,0,0,0,0,-0.017011055,2,0.51315639,0,0.30619592,0.67667235,-0.0072904317,2,1.4601351,0,1.6488045,1.4294414,0.010004829,0,0.56712589,0,0.7002368,0.47151352,0.011047707,1
59,765,2,1.005629,0,1.0052773,1.0277532,0.0010639829,2,2,0,2,1.5246151,0.021681892,2,1.0290609,0,1.0410214,1.1878471,0,2,0,0,0,0,-0.017011017,2,0.51315639,0,0.30619411,0.67666717,-0.0072915262,2,1.4601351,0,1.6488067,1.4294456,0.010004391,0,0.56712589,0,0.70023779,0.47151666,0.011047635,1
59,766,2,1.005629,0,1.0052775,1.0277532,0.0010634555,2,2,0,2,1.5246233,0.021681651,2,1.0290609,0,1.0410219,1.1878442,0,2,0,0,0,0,-0.017010979,2,0.51315639,0,0.30619232,0.67666204,-0.0072926157,2,1.4601351,0,1.6488088,1.4294497,0.010003954,0,0.56712589,0,0.70023878,0.47151977,0.011047564,1
59,767,2,1.005629,0,1.0052777,1.0277532,0.0010629299,2,2,0,2,1.5246315,0.021681409,2,1.0290609,0,1.0410225,1.1878413,0,2,0,0,0,0,-0.017010941,2,0.51315639,0,0.30619055,0.67665696,-0.0072937,2,1.4601351,0,1.6488109,1.4294539,0.010003518,0,0.56712589,0,0.70023976,0.47152285,0.011047492,1
59,768,2,1.005629,0,1.0052779,1.0277533,0.0010624062,2,2,0,2,1.5246395,0.021681167,2,1.0290609,0,1.0410231,1.1878384,0,2,0,0,0,0,-0.017010905,2,0.51315639,0,0.30618879,0.67665191,-0.0072947793,2,1.4601351,0,1.648813,1.429458,0.010003083,0,0.56712589,0,0.70024074,0.47152591,0.01104742,1
59,769,2,1.005629,0,1.0052781,1.0277533,0.0010618843,2,2,0,2,1.5246476,0.021680924,2,1.0290609,0,1.0410236,1.1878355,0,2,0,0,0,0,-0.017010868,2,0.51315639,0,0.30618705,0.67664691,-0.0072958535,2,1.4601351,0,1.6488151,1.429462,0.010002648,0,0.56712589,0,0.7002417,0.47152895,0.011047348,1
59,770,2,1.005629,0,1.0052783,1.0277533,0.0010613642,2,2,0,2,1.5246555,0.021680681,2,1.0290609,0,1.0410242,1.1878326,0,2,0,0,0,0,-0.017010832,2,0.51315639,0,0.30618532,0.67664196,-0.0072969226,2,1.4601351,0,1.6488172,1.429466,0.010002214,0,0.56712589,0,0.70024266,0.47153196,0.011047276,1
59,771,2,1.005629,0,1.0052785,1.0277534,0.001060846,2,2,0,2,1.5246634,0.021680437,2,1.0290609,0,1.0410247,1.1878298,0,2,0,0,0,0,-0.017010797,2,0.51315639,0,0.30618361,0.67663704,-0.0072979868,2,1.4601351,0,1.6488192,1.42947,0.010001781,0,0.56712589,0,0.70024361,0.47153495,0.011047204,1
59,772,2,1.005629,0,1.0052787,1.0277534,0.0010603296,2,2,0,2,1.5246713,0.021680193,2,1.0290609,0,1.0410253,1.187827,0,2,0,0,0,0,-0.017010762,2,0.51315639,0,0.30618191,0.67663217,-0.007299046,2,1.4601351,0,1.6488213,1.429474,0.010001348,0,0.56712589,0,0.70024455,0.47153791,0.011047131,1
59,773,2,1.005629,0,1.0052789,1.0277534,0.001059815,2,2,0,2,1.524679,0.021679949,2,1.0290609,0,1.0410258,1.1878242,0,2,0,0,0,0,-0.017010728,2,0.51315639,0,0.30618022,0.67662734,-0.0073001003,2,1.4601351,0,1.6488233,1.4294779,0.010000916,0,0.56712589,0,0.70024548,0.47154084,0.011047059,1
59,774,2,1.005629,0,1.0052791,1.0277534,0.0010593021,2,2,0,2,1.5246867,0.021679704,2,1.0290609,0,1.0410264,1.1878215,0,2,0,0,0,0,-0.017010694,2,0.51315639,0,0.30617855,0.67662255,-0.0073011496,2,1.4601351,0,1.6488253,1.4294818,0.010000484,0,0.56712589,0,0.70024641,0.47154376,0.011046986,1
59,775,2,1.005629,0,1.0052793,1.0277535,0.0010587911,2,2,0,2,1.5246944,0.021679458,2,1.0290609,0,1.0410269,1.1878187,0,2,0,0,0,0,-0.017010661,2,0.51315639,0,0.3061769,0.6766178,-0.0073021941,2,1.4601351,0,1.6488273,1.4294857,0.010000054,0,0.56712589,0,0.70024733,0.47154665,0.011046913,1
59,776,2,1.005629,0,1.0052795,1.0277535,0.0010582819,2,2,0,2,1.5247019,0.021679213,2,1.0290609,0,1.0410274,1.187816,0,2,0,0,0,0,-0.017010628,2,0.51315639,0,0.30617526,0.67661309,-0.0073032337,2,1.4601351,0,1.6488293,1.4294895,0.0099996239,0,0.56712589,0,0.70024824,0.47154951,0.01104684,1
59,777,2,1.005629,0,1.0052797,1.0277535,0.0010577745,2,2,0,2,1.5247095,0.021678966,2,1.0290609,0,1.041028,1.1878133,0,2,0,0,0,0,-0.017010596,2,0.51315639,0,0.30617363,0.67660843,-0.0073042684,2,1.4601351,0,1.6488312,1.4294933,0.0099991946,0,0.56712589,0,0.70024914,0.47155235,0.011046767,1
59,778,2,1.005629,0,1.0052799,1.0277536,0.0010572689,2,2,0,2,1.5247169,0.02167872,2,1.0290609,0,1.0410285,1.1878106,0,2,0,0,0,0,-0.017010564,2,0.51315639,0,0.30617201,0.6766038,-0.0073052983,2,1.4601351,0,1.6488332,1.4294971,0.0099987661,0,0.56712589,0,0.70025004,0.47155517,0.011046694,1
59,779,2,1.005629,0,1.0052801,1.0277536,0.001056765,2,2,0,2,1.5247243,0.021678473,2,1.0290609,0,1.041029,1.187808,0,2,0,0,0,0,-0.017010533,2,0.51315639,0,0.30617042,0.67659921,-0.0073063235,2,1.4601351,0,1.6488351,1.4295008,0.0099983383,0,0.56712589,0,0.70025093,0.47155796,0.011046621,1
59,780,2,1.005629,0,1.0052803,1.0277536,0.001056263,2,2,0,2,1.5247316,0.021678226,2,1.0290609,0,1.0410296,1.1878053,0,2,0,0,0,0,-0.017010502,2,0.51315639,0,0.30616883,0.67659466,-0.0073073439,2,1.4601351,0,1.648837,1.4295046,0.0099979112,0,0.56712589,0,0.70025181,0.47156073,0.011046547,1
59,781,2,1.005629,0,1.0052804,1.0277536,0.0010557626,2,2,0,2,1.5247389,0.021677978,2,1.0290609,0,1.0410301,1.1878027,0,2,0,0,0,0,-0.017010472,2,0.51315639,0,0.30616726,0.67659015,-0.0073083595,2,1.4601351,0,1.6488389,1.4295082,0.0099974848,0,0.56712589,0,0.70025268,0.47156348,0.011046474,1
59,782,2,1.005629,0,1.0052806,1.0277537,0.0010552641,2,2,0,2,1.5247461,0.02167773,2,1.0290609,0,1.0410306,1.1878001,0,2,0,0,0,0,-0.017010442,2,0.51315639,0,0.3061657,0.67658568,-0.0073093704,2,1.4601351,0,1.6488408,1.4295119,0.0099970592,0,0.56712589,0,0.70025355,0.47156621,0.0110464,1
59,783,2,1.005629,0,1.0052808,1.0277537,0.0010547673,2,2,0,2,1.5247532,0.021677482,2,1.0290609,0,1.0410311,1.1877976,0,2,0,0,0,0,-0.017010413,2,0.51315639,0,0.30616416,0.67658125,-0.0073103766,2,1.4601351,0,1.6488427,1.4295155,0.0099966343,0,0.56712589,0,0.70025441,0.47156891,0.011046327,1
59,784,2,1.005629,0,1.005281,1.0277537,0.0010542723,2,2,0,2,1.5247603,0.021677233,2,1.0290609,0,1.0410316,1.187795,0,2,0,0,0,0,-0.017010384,2,0.51315639,0,0.30616262,0.67657685,-0.0073113782,2,1.4601351,0,1.6488445,1.4295191,0.0099962102,0,0.56712589,0,0.70025526,0.47157159,0.011046253,1
59,785,2,1.005629,0,1.0052812,1.0277538,0.001053779,2,2,0,2,1.5247674,0.021676984,2,1.0290609,0,1.0410321,1.1877925,0,2,0,0,0,0,-0.017010355,2,0.51315639,0,0.30616111,0.67657249,-0.0073123751,2,1.4601351,0,1.6488464,1.4295227,0.0099957868,0,0.56712589,0,0.70025611,0.47157425,0.011046179,1
59,786,2,1.005629,0,1.0052814,1.0277538,0.0010532875,2,2,0,2,1.5247743,0.021676735,2,1.0290609,0,1.0410326,1.1877899,0,2,0,0,0,0,-0.017010327,2,0.51315639,0,0.3061596,0.67656817,-0.0073133674,2,1.4601351,0,1.6488482,1.4295262,0.0099953642,0,0.56712589,0,0.70025695,0.47157689,0.011046105,1
59,787,2,1.005629,0,1.0052816,1.0277538,0.0010527977,2,2,0,2,1.5247813,0.021676486,2,1.0290609,0,1.0410331,1.1877874,0,2,0,0,0,0,-0.0170103,2,0.51315639,0,0.30615811,0.67656389,-0.0073143552,2,1.4601351,0,1.64885,1.4295297,0.0099949423,0,0.56712589,0,0.70025778,0.47157951,0.011046031,1
59,788,2,1.005629,0,1.0052818,1.0277538,0.0010523096,2,2,0,2,1.5247881,0.021676236,2,1.0290609,0,1.0410336,1.187785,0,2,0,0,0,0,-0.017010272,2,0.51315639,0,0.30615663,0.67655964,-0.0073153383,2,1.4601351,0,1.6488518,1.4295332,0.0099945212,0,0.56712589,0,0.7002586,0.4715821,0.011045957,1
59,789,2,1.005629,0,1.0052819,1.0277539,0.0010518232,2,2,0,2,1.5247949,0.021675987,2,1.0290609,0,1.0410341,1.1877825,0,2,0,0,0,0,-0.017010246,2,0.51315639,0,0.30615516,0.67655543,-0.0073163169,2,1.4601351,0,1.6488536,1.4295366,0.0099941008,0,0.56712589,0,0.70025942,0.47158467,0.011045883,1
59,790,2,1.005629,0,1.0052821,1.0277539,0.0010513386,2,2,0,2,1.5248017,0.021675736,2,1.0290609,0,1.0410346,1.1877801,0,2,0,0,0,0,-0.017010219,2,0.51315639,0,0.30615371,0.67655126,-0.007317291,2,1.4601351,0,1.6488554,1.42954,0.0099936813,0,0.56712589,0,0.70026023,0.47158722,0.011045809,1
59,791,2,1.005629,0,1.0052823,1.0277539,0.0010508557,2,2,0,2,1.5248083,0.021675486,2,1.0290609,0,1.0410351,1.1877776,0,2,0,0,0,0,-0.017010194,2,0.51315639,0,0.30615227,0.67654712,-0.0073182606,2,1.4601351,0,1.6488571,1.4295434,0.0099932625,0,0.56712589,0,0.70026104,0.47158975,0.011045734,1
59,792,2,1.005629,0,1.0052825,1.0277539,0.0010503745,2,2,0,2,1.524815,0.021675236,2,1.0290609,0,1.0410356,1.1877752,0,2,0,0,0,0,-0.017010168,2,0.51315639,0,0.30615084,0.67654302,-0.0073192257,2,1.4601351,0,1.6488589,1.4295468,0.0099928445,0,0.56712589,0,0.70026183,0.47159226,0.01104566,1
59,793,2,1.005629,0,1.0052827,1.027754,0.001049895,2,2,0,2,1.5248216,0.021674985,2,1.0290609,0,1.0410361,1.1877729,0,2,0,0,0,0,-0.017010143,2,0.51315639,0,0.30614942,0.67653895,-0.0073201864,2,1.4601351,0,1.6488606,1.4295501,0.0099924272,0,0.56712589,0,0.70026263,0.47159475,0.011045586,1
59,794,2,1.005629,0,1.0052828,1.027754,0.0010494172,2,2,0,2,1.5248281,0.021674734,2,1.0290609,0,1.0410365,1.1877705,0,2,0,0,0,0,-0.017010119,2,0.51315639,0,0.30614802,0.67653492,-0.0073211426,2,1.4601351,0,1.6488623,1.4295534,0.0099920108,0,0.56712589,0,0.70026341,0.47159722,0.011045511,1
59,795,2,1.005629,0,1.005283,1.027754,0.0010489411,2,2,0,2,1.5248346,0.021674483,2,1.0290609,0,1.041037,1.1877681,0,2,0,0,0,0,-0.017010094,2,0.51315639,0,0.30614663,0.67653092,-0.0073220944,2,1.4601351,0,1.648864,1.4295567,0.0099915952,0,0.56712589,0,0.70026419,0.47159967,0.011045437,1
59,796,2,1.005629,0,1.0052832,1.027754,0.0010484667,2,2,0,2,1.524841,0.021674232,2,1.0290609,0,1.0410375,1.1877658,0,2,0,0,0,0,-0.017010071,2,0.51315639,0,0.30614525,0.67652695,-0.0073230419,2,1.4601351,0,1.6488657,1.4295599,0.0099911803,0,0.56712589,0,0.70026496,0.4716021,0.011045362,1
59,797,2,1.005629,0,1.0052834,1.0277541,0.001047994,2,2,0,2,1.5248473,0.02167398,2,1.0290609,0,1.041038,1.1877635,0,2,0,0,0,0,-0.017010047,2,0.51315639,0,0.30614388,0.67652302,-0.007323985,2,1.4601351,0,1.6488674,1.4295632,0.0099907663,0,0.56712589,0,0.70026573,0.4716045,0.011045287,1
59,798,2,1.005629,0,1.0052836,1.0277541,0.001047523,2,2,0,2,1.5248537,0.021673729,2,1.0290609,0,1.0410384,1.1877612,0,2,0,0,0,0,-0.017010024,2,0.51315639,0,0.30614252,0.67651913,-0.0073249238,2,1.4601351,0,1.648869,1.4295664,0.009990353,0,0.56712589,0,0.70026649,0.47160689,0.011045213,1
59,799,2,1.005629,0,1.0052837,1.0277541,0.0010470536,2,2,0,2,1.5248599,0.021673477,2,1.0290609,0,1.0410389,1.1877589,0,2,0,0,0,0,-0.017010002,2,0.51315639,0,0.30614118,0.67651526,-0.0073258582,2,1.4601351,0,1.6488707,1.4295695,0.0099899406,0,0.56712589,0,0.70026724,0.47160926,0.011045138,1
59,800,2,1.005629,0,1.0052839,1.0277541,0.0010465859,2,2,0,2,1.5248661,0.021673225,2,1.0290609,0,1.0410393,1.1877567,0,2,0,0,0,0,-0.01700998,2,0.51315639,0,0.30613984,0.67651143,-0.0073267884,2,1.4601351,0,1.6488723,1.4295727,0.009989529,0,0.56712589,0,0.70026799,0.47161161,0.011045063,1
59,801,2,1.005629,0,1.0052841,1.0277542,0.0010461199,2,2,0,2,1.5248723,0.021672973,2,1.0290609,0,1.0410398,1.1877544,0,2,0,0,0,0,-0.017009958,2,0.51315639,0,0.30613852,0.67650763,-0.0073277143,2,1.4601351,0,1.6488739,1.4295758,0.0099891182,0,0.56712589,0,0.70026873,0.47161394,0.011044989,1
59,802,2,1.005629,0,1.0052842,1.0277542,0.0010456555,2,2,0,2,1.5248784,0.021672721,2,1.0290609,0,1.0410403,1.1877522,0,2,0,0,0,0,-0.017009936,2,0.51315639,0,0.30613721,0.67650387,-0.0073286359,2,1.4601351,0,1.6488755,1.4295789,0.0099887082,0,0.56712589,0,0.70026946,0.47161625,0.011044914,1
59,803,2,1.005629,0,1.0052844,1.0277542,0.0010451928,2,2,0,2,1.5248844,0.021672469,2,1.0290609,0,1.0410407,1.18775,0,2,0,0,0,0,-0.017009915,2,0.51315639,0,0.30613591,0.67650014,-0.0073295533,2,1.4601351,0,1.6488771,1.429582,0.0099882991,0,0.56712589,0,0.70027019,0.47161854,0.011044839,1
59,804,2,1.005629,0,1.0052846,1.0277542,0.0010447318,2,2,0,2,1.5248905,0.021672217,2,1.0290609,0,1.0410412,1.1877478,0,2,0,0,0,0,-0.017009895,2,0.51315639,0,0.30613462,0.67649643,-0.0073304666,2,1.4601351,0,1.6488787,1.429585,0.0099878907,0,0.56712589,0,0.70027091,0.47162081,0.011044764,1
59,805,2,1.005629,0,1.0052848,1.0277543,0.0010442723,2,2,0,2,1.5248964,0.021671965,2,1.0290609,0,1.0410416,1.1877456,0,2,0,0,0,0,-0.017009874,2,0.51315639,0,0.30613335,0.67649277,-0.0073313756,2,1.4601351,0,1.6488803,1.429588,0.0099874832,0,0.56712589,0,0.70027163,0.47162306,0.011044689,1
59,806,2,1.005629,0,1.0052849,1.0277543,0.0010438145,2,2,0,2,1.5249023,0.021671712,2,1.0290609,0,1.041042,1.1877435,0,2,0,0,0,0,-0.017009854,2,0.51315639,0,0.30613208,0.67648913,-0.0073322805,2,1.4601351,0,1.6488818,1.429591,0.0099870766,0,0.56712589,0,0.70027234,0.4716253,0.011044614,1
59,807,2,1.005629,0,1.0052851,1.0277543,0.0010433584,2,2,0,2,1.5249082,0.02167146,2,1.0290609,0,1.0410425,1.1877413,0,2,0,0,0,0,-0.017009835,2,0.51315639,0,0.30613083,0.67648552,-0.0073331812,2,1.4601351,0,1.6488834,1.429594,0.0099866707,0,0.56712589,0,0.70027305,0.47162752,0.011044539,1
59,808,2,1.005629,0,1.0052853,1.0277543,0.0010429039,2,2,0,2,1.524914,0.021671207,2,1.0290609,0,1.0410429,1.1877392,0,2,0,0,0,0,-0.017009816,2,0.51315639,0,0.30612958,0.67648195,-0.0073340779,2,1.4601351,0,1.6488849,1.429597,0.0099862657,0,0.56712589,0,0.70027375,0.47162971,0.011044464,1
59,809,2,1.005629,0,1.0052854,1.0277543,0.001042451,2,2,0,2,1.5249197,0.021670955,2,1.0290609,0,1.0410434,1.1877371,0,2,0,0,0,0,-0.017009797,2,0.51315639,0,0.30612835,0.6764784,-0.0073349704,2,1.4601351,0,1.6488864,1.4295999,0.0099858616,0,0.56712589,0,0.70027444,0.47163189,0.011044389,1
59,810,2,1.005629,0,1.0052856,1.0277544,0.0010419997,2,2,0,2,1.5249255,0.021670702,2,1.0290609,0,1.0410438,1.187735,0,2,0,0,0,0,-0.017009778,2,0.51315639,0,0.30612713,0.67647489,-0.0073358589,2,1.4601351,0,1.648888,1.4296028,0.0099854583,0,0.56712589,0,0.70027513,0.47163406,0.011044314,1
59,811,2,1.005629,0,1.0052857,1.0277544,0.0010415501,2,2,0,2,1.5249311,0.02167045,2,1.0290609,0,1.0410442,1.1877329,0,2,0,0,0,0,-0.01700976,2,0.51315639,0,0.30612592,0.6764714,-0.0073367433,2,1.4601351,0,1.6488894,1.4296057,0.0099850558,0,0.56712589,0,0.70027581,0.4716362,0.011044239,1
59,812,2,1.005629,0,1.0052859,1.0277544,0.001041102,2,2,0,2,1.5249368,0.021670197,2,1.0290609,0,1.0410447,1.1877308,0,2,0,0,0,0,-0.017009742,2,0.51315639,0,0.30612472,0.67646795,-0.0073376237,2,1.4601351,0,1.6488909,1.4296085,0.0099846542,0,0.56712589,0,0.70027649,0.47163833,0.011044164,1
59,813,2,1.005629,0,1.0052861,1.0277544,0.0010406556,2,2,0,2,1.5249423,0.021669945,2,1.0290609,0,1.0410451,1.1877288,0,2,0,0,0,0,-0.017009725,2,0.51315639,0,0.30612353,0.67646452,-0.0073385,2,1.4601351,0,1.6488924,1.4296113,0.0099842535,0,0.56712589,0,0.70027716,0.47164044,0.011044089,1
59,814,2,1.005629,0,1.0052862,1.0277545,0.0010402107,2,2,0,2,1.5249479,0.021669692,2,1.0290609,0,1.0410455,1.1877268,0,2,0,0,0,0,-0.017009708,2,0.51315639,0,0.30612235,0.67646113,-0.0073393724,2,1.4601351,0,1.6488939,1.4296141,0.0099838536,0,0.56712589,0,0.70027782,0.47164253,0.011044014,1
59,815,2,1.005629,0,1.0052864,1.0277545,0.0010397674,2,2,0,2,1.5249533,0.021669439,2,1.0290609,0,1.0410459,1.1877248,0,2,0,0,0,0,-0.017009691,2,0.51315639,0,0.30612118,0.67645776,-0.0073402408,2,1.4601351,0,1.6488953,1.4296169,0.0099834545,0,0.56712589,0,0.70027848,0.4716446,0.011043939,1
59,816,2,1.005629,0,1.0052865,1.0277545,0.0010393258,2,2,0,2,1.5249588,0.021669187,2,1.0290609,0,1.0410463,1.1877228,0,2,0,0,0,0,-0.017009674,2,0.51315639,0,0.30612002,0.67645442,-0.0073411053,2,1.4601351,0,1.6488968,1.4296197,0.0099830564,0,0.56712589,0,0.70027914,0.47164666,0.011043864,1
59,817,2,1.005629,0,1.0052867,1.0277545,0.0010388857,2,2,0,2,1.5249642,0.021668934,2,1.0290609,0,1.0410467,1.1877208,0,2,0,0,0,0,-0.017009658,2,0.51315639,0,0.30611887,0.67645111,-0.0073419658,2,1.4601351,0,1.6488982,1.4296224,0.009982659,0,0.56712589,0,0.70027979,0.4716487,0.011043789,1
59,818,2,1.005629,0,1.0052869,1.0277545,0.0010384472,2,2,0,2,1.5249695,0.021668682,2,1.0290609,0,1.0410472,1.1877188,0,2,0,0,0,0,-0.017009642,2,0.51315639,0,0.30611772,0.67644783,-0.0073428224,2,1.4601351,0,1.6488996,1.4296251,0.0099822626,0,0.56712589,0,0.70028043,0.47165072,0.011043714,1
59,819,2,1.005629,0,1.005287,1.0277546,0.0010380103,2,2,0,2,1.5249748,0.021668429,2,1.0290609,0,1.0410476,1.1877169,0,2,0,0,0,0,-0.017009627,2,0.51315639,0,0.30611659,0.67644458,-0.0073436752,2,1.4601351,0,1.648901,1.4296278,0.009981867,0,0.56712589,0,0.70028107,0.47165273,0.011043639,1
59,820,2,1.005629,0,1.0052872,1.0277546,0.0010375749,2,2,0,2,1.5249801,0.021668177,2,1.0290609,0,1.041048,1.1877149,0,2,0,0,0,0,-0.017009612,2,0.51315639,0,0.30611547,0.67644136,-0.007344524,2,1.4601351,0,1.6489024,1.4296305,0.0099814723,0,0.56712589,0,0.7002817,0.47165472,0.011043564,1
59,821,2,1.005629,0,1.0052873,1.0277546,0.0010371411,2,2,0,2,1.5249853,0.021667924,2,1.0290609,0,1.0410484,1.187713,0,2,0,0,0,0,-0.017009597,2,0.51315639,0,0.30611436,0.67643816,-0.007345369,2,1.4601351,0,1.6489038,1.4296331,0.0099810785,0,0.56712589,0,0.70028233,0.47165669,0.011043489,1
59,822,2,1.005629,0,1.0052875,1.0277546,0.0010367089,2,2,0,2,1.5249905,0.021667672,2,1.0290609,0,1.0410488,1.1877111,0,2,0,0,0,0,-0.017009582,2,0.51315639,0,0.30611326,0.67643499,-0.0073462102,2,1.4601351,0,1.6489052,1.4296358,0.0099806856,0,0.56712589,0,0.70028295,0.47165865,0.011043415,1
59,823,2,1.005629,0,1.0052876,1.0277546,0.0010362782,2,2,0,2,1.5249956,0.02166742,2,1.0290609,0,1.0410492,1.1877092,0,2,0,0,0,0,-0.017009568,2,0.51315639,0,0.30611217,0.67643185,-0.0073470476,2,1.4601351,0,1.6489065,1.4296384,0.0099802935,0,0.56712589,0,0.70028357,0.47166059,0.01104334,1
59,824,2,1.005629,0,1.0052878,1.0277547,0.001035849,2,2,0,2,1.5250007,0.021667168,2,1.0290609,0,1.0410496,1.1877073,0,2,0,0,0,0,-0.017009554,2,0.51315639,0,0.30611109,0.67642873,-0.0073478812,2,1.4601351,0,1.6489079,1.4296409,0.0099799023,0,0.56712589,0,0.70028418,0.47166252,0.011043265,1
59,825,2,1.005629,0,1.0052879,1.0277547,0.0010354214,2,2,0,2,1.5250057,0.021666916,2,1.0290609,0,1.04105,1.1877054,0,2,0,0,0,0,-0.01700954,2,0.51315639,0,0.30611002,0.67642565,-0.007348711,2,1.4601351,0,1.6489092,1.4296435,0.009979512,0,0.56712589,0,0.70028479,0.47166443,0.01104319,1
59,826,2,1.005629,0,1.0052881,1.0277547,0.0010349954,2,2,0,2,1.5250108,0.021666664,2,1.0290609,0,1.0410504,1.1877036,0,2,0,0,0,0,-0.017009527,2,0.51315639,0,0.30610895,0.67642258,-0.0073495371,2,1.4601351,0,1.6489105,1.429646,0.0099791226,0,0.56712589,0,0.70028539,0.47166632,0.011043115,1
59,827,2,1.005629,0,1.0052882,1.0277547,0.0010345709,2,2,0,2,1.5250157,0.021666412,2,1.0290609,0,1.0410507,1.1877018,0,2,0,0,0,0,-0.017009514,2,0.51315639,0,0.3061079,0.67641955,-0.0073503594,2,1.4601351,0,1.6489119,1.4296486,0.0099787341,0,0.56712589,0,0.70028599,0.4716682,0.01104304,1
59,828,2,1.005629,0,1.0052884,1.0277547,0.0010341479,2,2,0,2,1.5250206,0.02166616,2,1.0290609,0,1.0410511,1.1876999,0,2,0,0,0,0,-0.017009501,2,0.51315639,0,0.30610685,0.67641654,-0.007351178,2,1.4601351,0,1.6489132,1.4296511,0.0099783464,0,0.56712589,0,0.70028658,0.47167007,0.011042966,1
59,829,2,1.005629,0,1.0052885,1.0277547,0.0010337264,2,2,0,2,1.5250255,0.021665908,2,1.0290609,0,1.0410515,1.1876981,0,2,0,0,0,0,-0.017009488,2,0.51315639,0,0.30610582,0.67641356,-0.0073519929,2,1.4601351,0,1.6489145,1.4296535,0.0099779597,0,0.56712589,0,0.70028717,0.47167191,0.011042891,1
